,0
254,30.911774
255,30.73151
256,30.872826
257,30.747639
258,30.777206
259,30.899239
260,30.725132
261,30.877169
262,30.749756
263,30.47711
264,30.835907
265,30.897514
266,30.900122
267,30.651253
268,30.885603
269,30.549942
270,30.652332
271,30.67371
272,30.533106
273,31.035137
274,30.526983
275,30.861225
276,30.781473
277,30.539001
278,30.818293
279,30.80293
280,30.757746
281,30.477007
282,30.611977
283,30.776745
284,30.823837
285,30.726578
286,30.78661
287,30.655293
288,30.82477
289,30.93712
290,30.495714
291,30.735615
292,30.823584
293,30.589163
294,30.740204
295,30.718813
296,30.880596
297,30.780357
298,30.53136
299,30.76987
300,30.62778
301,30.916878
302,30.898655
303,30.79107
304,30.641544
305,30.640162
306,30.668621
307,30.859245
308,30.622293
309,30.674934
310,30.661396
311,30.833298
312,30.76758
313,30.573292
314,30.550367
315,30.75349
316,31.186014
317,31.02389
318,30.69546
319,30.822838
320,30.984161
321,30.872444
322,30.775665
323,31.031794
324,30.893448
325,30.931583
326,30.626041
327,30.801624
328,30.758183
329,30.900213
330,30.814173
331,30.78506
332,30.721123
333,30.839308
334,30.792208
335,30.692657
336,30.811604
337,30.725262
338,30.622475
339,30.76834
340,30.609077
341,30.650572
342,30.74292
343,30.811558
344,30.764593
345,30.85668
346,30.89944
347,30.770765
348,30.790016
349,30.669361
350,30.575764
351,30.565393
352,30.845633
353,30.765951
354,30.720829
355,30.758024
356,30.655663
357,31.120056
358,30.804813
359,30.63032
360,30.727287
361,30.803686
362,30.681051
363,30.686935
364,31.008944
365,30.964073
366,30.4989
367,30.64671
368,30.607073
369,30.932835
370,30.715576
371,30.64065
372,30.723663
373,31.106903
374,30.763416
375,30.643988
376,30.831575
377,30.855171
378,30.676132
379,30.928185
380,30.676847
381,30.766338
382,30.767843
383,30.611042
384,30.771404
385,30.929699
386,30.96765
387,30.855894
388,30.71146
389,30.823368
390,30.754608
391,30.695751
392,30.62172
393,30.715096
394,30.767189
395,30.667961
396,30.734196
397,30.606535
398,30.776436
399,30.853868
400,30.845116
401,30.984905
402,30.820333
403,30.731956
404,30.619473
405,30.684113
406,30.666754
407,30.607277
408,30.74006
409,30.706745
410,30.661718
411,30.503456
412,30.532001
413,30.805588
414,30.823578
415,30.705753
416,30.544731
417,30.85635
418,30.752497
419,30.743279
420,30.554749
421,30.829569
422,30.615574
423,30.729635
424,30.54136
425,30.767357
426,30.693106
427,30.744637
428,30.804193
429,30.950972
430,30.576393
431,30.790688
432,30.918407
433,30.82793
434,30.584873
435,30.63797
436,30.635172
437,30.686592
438,30.737833
439,30.89709
440,30.577951
441,30.817533
442,30.807243
443,30.795053
444,30.67463
445,30.957352
446,30.59054
447,30.656689
448,30.774033
449,30.711346
450,30.716024
451,30.560034
452,30.853388
453,30.609653
454,30.609426
455,30.615118
456,30.921408
457,30.591084
458,30.654247
459,30.886827
460,30.792646
461,30.470877
462,30.640747
463,30.496878
464,30.687656
465,30.94027
466,30.68364
467,30.706017
468,30.74663
469,30.925892
470,30.643507
471,30.959902
472,30.860542
473,30.610495
474,30.624432
475,30.888487
476,30.64652
477,31.240278
478,30.715748
479,30.725096
480,30.731821
481,30.693947
482,30.831669
483,30.772568
484,30.597286
485,30.841835
486,30.765348
487,30.706818
488,30.742622
489,30.723839
490,30.638414
491,30.766258
492,30.951504
493,30.584585
494,30.59745
495,30.66183
496,30.798649
497,30.585794
498,30.931314
499,30.917212
500,30.919035
501,30.87353
502,30.780245
503,30.742756
504,30.739027
505,30.948986
506,30.824617
507,30.581017
508,30.950256
509,30.709286
510,30.755817
511,30.692911
512,30.666128
513,30.84721
514,30.88433
515,30.737867
516,30.82962
517,31.065893
518,30.611736
519,30.860723
520,30.748865
521,30.536753
522,30.764725
523,30.833872
524,30.635487
525,30.58952
526,30.804792
527,30.930883
528,30.679836
529,30.93446
530,30.592382
531,30.73453
532,30.648129
533,30.768106
534,30.607506
535,30.709824
536,30.80687
537,30.75959
538,30.858217
539,30.638521
540,30.76578
541,30.78722
542,30.843166
543,30.82313
544,30.73986
545,30.705906
546,30.789043
547,30.550205
548,30.77747
549,30.620274
550,30.707134
551,30.909819
552,30.736298
553,30.806694
554,30.81319
555,30.788746
556,30.852482
557,30.868675
558,30.577934
559,30.741657
560,30.722464
561,30.487461
562,30.608124
563,30.876675
564,30.713047
565,30.72127
566,30.651564
567,30.683456
568,30.50808
569,30.969654
570,30.527872
571,30.783009
572,30.874794
573,30.422647
574,30.8428
575,30.535591
576,31.067142
577,30.69109
578,30.55882
579,30.783096
580,30.783485
581,30.713943
582,30.843092
583,30.855934
584,30.65166
585,30.785412
586,30.831223
587,30.889147
588,30.950653
589,30.786232
590,30.727802
591,30.749151
592,30.56461
593,30.883505
594,30.516361
595,30.853249
596,30.770647
597,30.571907
598,30.582117
599,30.7742
600,30.553143
601,30.660892
602,30.662052
603,30.756226
604,30.663244
605,30.727823
606,30.865292
607,30.593306
608,31.290087
609,30.793615
610,30.63108
611,30.963072
612,30.752394
613,30.660938
614,30.735508
615,30.83892
616,30.883814
617,30.772032
618,30.95197
619,30.788391
620,30.745321
621,30.799774
622,30.763403
623,31.056164
624,30.634235
625,30.675106
626,30.663969
627,30.611523
628,30.72754
629,30.486654
630,30.682705
631,30.871418
632,30.62888
633,30.735348
634,30.633038
635,30.644829
636,30.662216
637,30.841192
638,31.165546
639,30.775955
640,30.722153
641,30.79808
642,30.760603
643,30.846125
644,30.683826
645,30.642403
646,30.755825
647,30.823132
648,30.466837
649,30.848066
650,30.614424
651,30.72661
652,30.804544
653,30.716354
654,31.10023
655,30.726484
656,30.740717
657,30.966295
658,30.760645
659,30.643423
660,30.811926
661,30.67241
662,30.76601
663,30.647896
664,30.604778
665,30.673635
666,30.626556
667,30.737623
668,30.595798
669,30.796682
670,30.672417
671,30.918571
672,30.634932
673,30.662806
674,30.681894
675,30.606434
676,30.463934
677,30.8362
678,30.532375
679,31.172855
680,30.660389
681,30.736567
682,30.612492
683,30.76774
684,30.835985
685,30.799574
686,30.669437
687,30.668247
688,30.643286
689,30.592838
690,30.626383
691,30.815739
692,30.612558
693,30.707386
694,30.83071
695,30.675486
696,30.807726
697,30.638327
698,30.603592
699,30.68655
700,30.598726
701,30.719454
702,30.76898
703,30.901644
704,30.78797
705,30.633806
706,30.889479
707,30.81297
708,30.783993
709,30.815868
710,31.07617
711,30.7182
712,30.600422
713,30.639244
714,30.62923
715,30.689692
716,30.520449
717,30.562517
718,30.837126
719,30.981117
720,30.647274
721,30.793468
722,30.947107
723,30.65545
724,30.50662
725,30.815052
726,30.676243
727,30.780949
728,30.791058
729,30.704216
730,30.738243
731,30.65092
732,30.677847
733,30.836285
734,30.699123
735,30.481922
736,30.708761
737,30.633121
738,30.887712
739,30.707546
740,30.57585
741,30.744905
742,30.779732
743,30.803972
744,31.084946
745,30.950016
746,30.606823
747,30.699902
748,30.719898
749,30.819756
750,30.724926
751,30.963295
752,30.691324
753,30.69382
754,30.72115
755,30.657513
756,30.643633
757,30.61165
758,30.739477
759,30.62696
760,30.789835
761,30.646084
762,30.775888
763,30.599907
764,30.653595
765,30.439728
766,30.669987
767,30.67191
768,30.728912
769,30.65194
770,30.46162
771,31.02425
772,30.629433
773,30.828117
774,30.661446
775,30.541134
776,30.897213
777,30.670168
778,30.674988
779,30.713041
780,30.795713
781,30.74838
782,30.900629
783,30.687176
784,30.653599
785,30.777575
786,30.93524
787,30.80636
788,30.727707
789,30.724623
790,30.690216
791,30.627916
792,31.059036
793,30.713367
794,30.703522
795,31.025646
796,30.940329
797,30.739193
798,30.708677
799,30.823765
800,30.623812
801,30.835186
802,30.925009
803,30.646734
804,30.759056
805,30.674562
806,30.603565
807,30.627357
808,30.76178
809,30.683483
810,30.784561
811,30.5684
812,30.425753
813,30.603668
814,31.021816
815,30.828987
816,30.879702
817,30.77482
818,30.595045
819,30.570902
820,30.606361
821,30.690159
822,30.557524
823,30.52243
824,30.642363
825,30.735062
826,30.870384
827,30.487015
828,30.63715
829,30.644138
830,30.440134
831,30.917831
832,30.734615
833,30.796055
834,30.696772
835,30.598518
836,30.972708
837,30.735209
838,30.649635
839,30.671904
840,31.003023
841,30.89497
842,30.751638
843,30.758293
844,30.869001
845,30.765347
846,31.02114
847,30.613007
848,30.704678
849,30.65543
850,30.678942
851,30.920063
852,30.854551
853,30.645445
854,30.669231
855,30.732763
856,30.536837
857,30.81358
858,30.528194
859,30.715689
860,30.833916
861,30.90397
862,30.548626
863,30.458303
864,30.632645
865,30.74496
866,30.66537
867,30.913448
868,30.839165
869,31.06985
870,30.646774
871,30.79027
872,30.772284
873,30.639296
874,30.926956
875,30.792027
876,30.924492
877,30.693604
878,30.813625
879,30.897413
880,30.663967
881,30.62061
882,30.834532
883,30.837223
884,30.849821
885,30.608688
886,30.998623
887,30.908909
888,30.611248
889,30.682611
890,30.74206
891,30.770535
892,30.92754
893,30.818419
894,30.772884
895,30.717304
896,30.895975
897,30.585274
898,30.975872
899,30.75484
900,30.921452
901,30.718906
902,30.657728
903,30.788801
904,30.926365
905,30.68911
906,30.757729
907,30.827322
908,30.695576
909,30.95129
910,30.70877
911,30.58025
912,30.773863
913,30.891365
914,30.865992
915,30.917587
916,30.779444
917,30.68731
918,30.631815
919,30.84108
920,30.743212
921,30.850395
922,30.778074
923,30.736385
924,30.837593
925,30.612251
926,30.722618
927,30.763027
928,30.901573
929,30.695305
930,30.600994
931,30.518618
932,30.674845
933,30.499134
934,30.889536
935,30.545994
936,30.868917
937,30.541765
938,30.674553
939,30.550806
940,30.828678
941,31.076895
942,30.775402
943,30.756989
944,30.73154
945,30.70962
946,30.83626
947,30.805336
948,30.65987
949,30.602482
950,30.679712
951,30.850813
952,30.813816
953,30.648369
954,30.691475
955,30.77109
956,30.82735
957,30.670288
958,30.551228
959,30.751038
960,30.61838
961,30.709366
962,30.751953
963,30.928518
964,30.984062
965,30.685667
966,30.658232
967,30.680828
968,30.599018
969,30.834661
970,30.839756
971,30.584932
972,30.667608
973,30.728567
974,30.909908
975,31.089653
976,30.925833
977,30.718782
978,30.568003
979,30.5539
980,30.726988
981,30.663742
982,30.771225
983,30.677187
984,30.783768
985,30.687536
986,30.62363
987,30.681864
988,30.791065
989,30.60299
990,30.760363
991,30.773252
992,30.790455
993,30.808859
994,30.953684
995,30.770567
996,30.892315
997,30.963175
998,30.567213
999,30.734219
1000,30.684017
1001,30.821331
1002,30.822912
1003,30.71173
1004,31.029099
1005,30.802341
1006,30.630043
1007,30.69807
1008,30.687803
1009,30.779081
1010,31.0068
1011,30.838913
1012,30.74987
1013,30.651886
1014,30.69065
1015,30.546389
1016,30.823868
1017,30.586359
1018,30.715809
1019,30.633354
1020,30.68058
1021,31.234047
1022,30.720491
1023,30.911314
1024,30.70503
1025,30.79367
1026,30.831268
1027,30.798347
1028,30.819902
1029,30.717781
1030,30.756256
1031,30.804281
1032,30.847254
1033,30.744017
1034,30.653385
1035,30.652561
1036,31.090532
1037,30.66499
1038,30.664455
1039,30.694588
1040,30.888136
1041,30.705853
1042,30.811638
1043,30.625784
1044,30.772074
1045,30.98334
1046,30.826015
1047,30.665936
1048,30.57158
1049,30.89063
1050,30.782494
1051,30.65565
1052,30.84266
1053,30.880247
1054,30.759327
1055,30.665436
1056,30.623024
1057,30.714798
1058,30.640968
1059,30.590683
1060,30.70473
1061,30.902777
1062,30.617893
1063,30.682518
1064,30.779451
1065,30.679922
1066,30.801977
1067,30.765467
1068,30.644268
1069,30.751194
1070,30.704699
1071,30.733534
1072,30.96147
1073,30.805086
1074,30.894958
1075,30.687195
1076,30.548561
1077,30.974297
1078,30.86006
1079,30.556833
1080,30.696669
1081,30.831745
1082,30.51043
1083,30.665068
1084,30.783997
1085,30.6718
1086,30.795494
1087,30.95057
1088,30.70417
1089,30.688375
1090,30.736229
1091,30.602829
1092,30.68959
1093,30.701462
1094,30.68131
1095,31.025032
1096,30.855114
1097,30.763952
1098,30.636547
1099,30.680885
1100,30.80162
1101,30.893965
1102,30.742289
1103,30.71783
1104,30.78069
1105,30.637554
1106,30.692722
1107,30.698732
1108,30.655064
1109,30.798025
1110,30.827084
1111,30.860415
1112,30.774174
1113,30.620317
1114,30.63668
1115,30.788635
1116,30.749815
1117,30.716333
1118,30.715776
1119,30.72709
1120,30.823147
1121,30.6913
1122,30.729881
1123,30.685703
1124,30.49553
1125,30.799591
1126,30.775206
1127,30.519245
1128,30.59421
1129,30.888348
1130,30.466839
1131,30.888565
1132,30.716734
1133,30.69173
1134,30.910278
1135,30.627554
1136,30.571709
1137,30.712025
1138,30.645632
1139,30.70899
1140,30.784561
1141,30.699526
1142,30.951153
1143,30.64408
1144,30.578342
1145,30.571426
1146,30.742401
1147,30.764141
1148,30.621319
1149,30.571247
1150,30.503357
1151,30.586712
1152,30.700508
1153,30.664274
1154,30.549288
1155,30.780746
1156,30.66463
1157,30.781027
1158,30.79024
1159,30.655184
1160,30.677483
1161,30.744122
1162,30.942982
1163,30.788671
1164,30.764254
1165,30.712746
1166,30.822008
1167,30.537525
1168,30.708078
1169,30.62354
1170,30.527456
1171,30.857933
1172,30.84322
1173,30.8125
1174,30.91997
1175,31.030472
1176,30.785385
1177,30.830036
1178,30.693432
1179,30.795586
1180,30.953218
1181,30.619194
1182,30.707481
1183,30.795443
1184,30.749546
1185,30.733679
1186,30.728146
1187,30.75362
1188,30.57574
1189,30.663189
1190,30.912828
1191,30.795359
1192,30.75202
1193,30.780703
1194,30.775316
1195,30.628767
1196,30.894901
1197,30.911785
1198,30.636068
1199,30.808367
1200,30.628956
1201,30.646011
1202,30.898209
1203,31.08275
1204,30.822048
1205,30.572424
1206,30.834377
1207,30.61842
1208,30.537542
1209,30.727926
1210,30.927784
1211,30.581717
1212,30.829018
1213,31.147268
1214,30.74537
1215,30.696405
1216,30.830803
1217,30.854885
1218,30.727386
1219,30.783333
1220,30.771925
1221,30.599405
1222,30.703108
1223,30.991001
1224,30.577394
1225,30.776768
1226,30.816877
1227,30.634417
1228,30.638874
1229,30.617226
1230,30.754215
1231,30.734663
1232,30.501163
1233,30.759632
1234,30.697266
1235,30.749182
1236,30.6561
1237,30.661572
1238,30.699535
1239,30.85741
1240,30.575006
1241,30.696583
1242,30.69023
1243,30.829266
1244,30.689957
1245,30.810444
1246,30.862295
1247,30.585503
1248,30.463362
1249,30.563747
1250,30.963041
1251,30.814396
1252,30.53417
1253,30.785093
1254,30.657988
1255,30.704487
1256,31.03149
1257,30.902836
1258,30.694584
1259,30.556686
1260,30.777704
1261,30.707277
1262,30.667564
1263,30.577644
1264,30.933086
1265,30.785223
1266,30.797209
1267,30.738754
1268,30.558092
1269,30.824001
1270,30.663406
1271,31.138565
1272,30.74121
1273,30.775017
1274,30.884909
1275,30.809732
1276,30.79264
1277,30.71075
1278,30.846972
1279,30.737053
1280,30.996153
1281,30.705088
1282,30.667517
1283,30.829353
1284,30.759518
1285,30.67589
1286,30.845205
1287,30.915304
1288,30.867334
1289,30.883842
1290,30.569304
1291,30.673075
1292,30.726269
1293,30.79635
1294,30.729065
1295,31.037949
1296,30.828596
1297,30.500093
1298,30.565744
1299,30.781586
1300,30.44877
1301,30.670023
1302,30.636211
1303,30.820776
1304,30.700825
1305,30.652792
1306,30.612314
1307,31.029327
1308,30.795107
1309,30.812641
1310,30.70557
1311,30.89567
1312,30.650175
1313,30.82393
1314,30.614895
1315,30.767626
1316,30.7834
1317,30.598747
1318,30.701797
1319,30.763924
1320,31.004812
1321,30.904772
1322,30.699669
1323,30.604355
1324,30.748201
1325,30.950962
1326,30.68155
1327,30.837717
1328,30.965061
1329,30.556412
1330,30.795534
1331,30.7045
1332,30.619503
1333,30.64077
1334,30.557993
1335,30.766819
1336,30.91307
1337,30.711147
1338,31.028946
1339,30.497517
1340,30.615103
1341,30.826626
1342,30.615871
1343,30.73108
1344,30.761204
1345,30.780869
1346,30.67339
1347,31.03063
1348,30.979145
1349,30.84751
1350,30.58884
1351,30.845007
1352,30.671675
1353,30.647274
1354,30.842545
1355,30.542177
1356,30.546947
1357,30.660728
1358,30.725626
1359,30.79721
1360,31.005722
1361,30.695826
1362,30.425203
1363,30.800167
1364,30.858063
1365,30.66815
1366,31.013336
1367,30.610126
1368,30.69238
1369,30.693523
1370,30.845406
1371,30.86311
1372,30.668495
1373,30.841381
1374,30.742874
1375,30.794102
1376,30.762028
1377,30.76712
1378,30.637096
1379,30.601137
1380,30.67642
1381,30.780102
1382,30.679356
1383,30.757812
1384,30.87671
1385,30.70418
1386,30.838314
1387,30.625084
1388,31.031425
1389,30.757116
1390,30.955425
1391,30.737186
1392,30.917368
1393,30.727324
1394,30.722569
1395,30.708757
1396,30.752977
1397,30.741152
1398,30.79874
1399,30.897743
1400,30.654114
1401,30.941347
1402,30.89289
1403,30.662075
1404,30.686092
1405,30.797678
1406,30.6557
1407,30.605528
1408,30.786901
1409,30.62671
1410,30.770481
1411,30.660118
1412,31.109375
1413,30.767817
1414,30.763947
1415,30.663582
1416,30.664179
1417,30.65112
1418,30.618258
1419,30.938429
1420,30.700354
1421,30.918835
1422,30.815926
1423,30.573244
1424,30.801165
1425,30.714987
1426,30.875446
1427,30.804443
1428,30.61319
1429,30.728529
1430,30.700495
1431,30.698647
1432,30.636087
1433,30.870913
1434,30.772373
1435,30.830084
1436,30.546513
1437,30.620865
1438,30.82399
1439,30.886106
1440,30.883533
1441,30.895731
1442,30.747295
1443,30.707565
1444,30.775902
1445,30.715288
1446,30.713446
1447,30.689816
1448,30.726776
1449,30.697355
1450,30.807768
1451,30.501831
1452,30.671024
1453,30.785501
1454,30.853172
1455,30.737461
1456,30.579857
1457,31.187569
1458,30.892002
1459,30.800323
1460,30.830408
1461,30.689203
1462,30.876095
1463,30.726126
1464,30.803211
1465,30.82537
1466,30.777912
1467,30.669592
1468,30.673466
1469,30.778685
1470,30.795403
1471,30.877193
1472,30.854954
1473,30.642681
1474,30.668892
1475,30.738724
1476,30.799458
1477,30.67346
1478,30.555714
1479,30.77298
1480,30.813494
1481,30.59721
1482,30.616383
1483,30.563631
1484,30.836311
1485,30.507519
1486,31.032776
1487,30.710331
1488,30.674397
1489,31.015581
1490,30.734314
1491,30.684393
1492,30.84885
1493,30.95171
1494,30.672089
1495,30.895525
1496,30.672985
1497,30.751335
1498,30.700924
1499,30.822327
1500,30.914509
1501,30.724623
1502,30.7553
1503,30.874714
1504,30.627462
1505,30.7658
1506,30.641907
1507,30.896326
1508,31.280945
1509,30.685986
1510,30.79493
1511,30.576
1512,30.809364
1513,30.694168
1514,30.790497
1515,30.81538
1516,30.96711
1517,30.669603
1518,30.818352
1519,30.823328
1520,30.545712
1521,30.706125
1522,30.60388
1523,30.770771
1524,30.740843
1525,30.85004
1526,30.851692
1527,30.990194
1528,30.659842
1529,30.571907
1530,30.627115
1531,30.64671
1532,30.878204
1533,30.621815
1534,30.89869
1535,30.776962
1536,30.61896
1537,30.649935
1538,30.718515
1539,30.602972
1540,30.681362
1541,30.631649
1542,30.573456
1543,30.63818
1544,30.63017
1545,30.660797
1546,31.036966
1547,30.593231
1548,30.66338
1549,30.57303
1550,30.624165
1551,30.98516
1552,30.685486
1553,30.676458
1554,31.145962
1555,30.663036
1556,30.866787
1557,30.662237
1558,30.605202
1559,30.643648
1560,30.777746
1561,30.737865
1562,30.728405
1563,30.714481
1564,30.569494
1565,30.555471
1566,30.742313
1567,30.783176
1568,30.608644
1569,30.904415
1570,30.5604
1571,30.587973
1572,30.730755
1573,30.939604
1574,30.859507
1575,30.697027
1576,30.703154
1577,31.041115
1578,30.894077
1579,30.843683
1580,30.925741
1581,30.750002
1582,30.908401
1583,30.721622
1584,30.818424
1585,30.741457
1586,30.917206
1587,30.78325
1588,30.81177
1589,30.78896
1590,30.867682
1591,30.773537
1592,30.541763
1593,30.524399
1594,30.674911
1595,30.555464
1596,30.66809
1597,30.975454
1598,30.956242
1599,30.80538
1600,30.498428
1601,30.846386
1602,31.226112
1603,30.80189
1604,30.873745
1605,30.804718
1606,30.74631
1607,30.894547
1608,30.786818
1609,30.755257
1610,30.807705
1611,30.769714
1612,30.75059
1613,30.784826
1614,30.651176
1615,30.7426
1616,30.652348
1617,30.881748
1618,30.783974
1619,30.700216
1620,30.595427
1621,30.806786
1622,30.710218
1623,30.69702
1624,30.725098
1625,30.543938
1626,31.02349
1627,30.703053
1628,30.796658
1629,30.854082
1630,30.758013
1631,30.719843
1632,30.881836
1633,30.564617
1634,30.654306
1635,30.67367
1636,30.595564
1637,30.631073
1638,30.57414
1639,30.508873
1640,30.775627
1641,30.779848
1642,30.696182
1643,30.89429
1644,30.8154
1645,30.877918
1646,31.026533
1647,30.975256
1648,30.687788
1649,30.68995
1650,30.755701
1651,30.756775
1652,30.854225
1653,30.762627
1654,30.931782
1655,30.775837
1656,30.78127
1657,30.898582
1658,30.706263
1659,30.696484
1660,30.695395
1661,30.865377
1662,30.74373
1663,30.801304
1664,30.901432
1665,30.676966
1666,30.826145
1667,30.68487
1668,30.917227
1669,30.548439
1670,30.683508
1671,30.638048
1672,30.781273
1673,30.605045
1674,30.639511
1675,30.763678
1676,30.735172
1677,30.716356
1678,30.99188
1679,30.907455
1680,30.704063
1681,30.906578
1682,30.763592
1683,30.8498
1684,30.58034
1685,30.636293
1686,30.738302
1687,30.744118
1688,30.541107
1689,30.963493
1690,30.85011
1691,30.690584
1692,30.719198
1693,30.612343
1694,30.992434
1695,30.687511
1696,30.847448
1697,30.774027
1698,30.82051
1699,31.04831
1700,30.720285
1701,30.6083
1702,30.753574
1703,30.65097
1704,30.753494
1705,30.822289
1706,30.750797
1707,30.84922
1708,30.918518
1709,30.913294
1710,30.791481
1711,30.737728
1712,30.80836
1713,30.710592
1714,30.6109
1715,30.585482
1716,30.669783
1717,30.717815
1718,30.862913
1719,30.70734
1720,30.818289
1721,30.746721
1722,30.91463
1723,30.593088
1724,30.678215
1725,30.658918
1726,30.826511
1727,30.885506
1728,30.86889
1729,30.545452
1730,30.72631
1731,30.759848
1732,30.756748
1733,30.90238
1734,30.76601
1735,30.68131
1736,30.78405
1737,30.872389
1738,30.943275
1739,30.867422
1740,30.68685
1741,30.702007
1742,30.709375
1743,30.771612
1744,30.600113
1745,30.551891
1746,30.724312
1747,30.607521
1748,30.965052
1749,30.561666
1750,30.799286
1751,30.67626
1752,30.594156
1753,30.74357
1754,30.6539
1755,30.736721
1756,30.56242
1757,30.829815
1758,30.786716
1759,30.686796
1760,30.531685
1761,30.95062
1762,30.837605
1763,30.954323
1764,30.764399
1765,30.663784
1766,30.891037
1767,30.73244
1768,30.854504
1769,30.69891
1770,30.636463
1771,30.644403
1772,30.813196
1773,30.780071
1774,30.65078
1775,30.64386
1776,30.771164
1777,30.80491
1778,30.81474
1779,30.93008
1780,30.64823
1781,30.899395
1782,30.625658
1783,30.785004
1784,30.774637
1785,30.755655
1786,30.928236
1787,30.827232
1788,30.671947
1789,30.617228
1790,30.934267
1791,30.85419
1792,30.840227
1793,30.77353
1794,30.688498
1795,30.641293
1796,30.785486
1797,30.555504
1798,30.994791
1799,30.793587
1800,30.649513
1801,30.631666
1802,30.895082
1803,30.927994
1804,31.017818
1805,30.695404
1806,30.773434
1807,30.607843
1808,30.787066
1809,30.870045
1810,30.917477
1811,30.778957
1812,30.686619
1813,30.835728
1814,30.87993
1815,30.853146
1816,30.684021
1817,30.76334
1818,30.656576
1819,30.92304
1820,30.61065
1821,30.714733
1822,30.558409
1823,30.559244
1824,30.661575
1825,30.774618
1826,30.607439
1827,30.871958
1828,30.917435
1829,30.780157
1830,30.758474
1831,30.761112
1832,30.850262
1833,30.641401
1834,30.500256
1835,30.561565
1836,30.612226
1837,30.632391
1838,30.894072
1839,30.985764
1840,30.620274
1841,30.703196
1842,30.692568
1843,30.676844
1844,30.6976
1845,30.762018
1846,30.810226
1847,30.72781
1848,30.907524
1849,30.737377
1850,30.788906
1851,30.753454
1852,30.69986
1853,30.783974
1854,30.784954
1855,30.619015
1856,30.666569
1857,30.979624
1858,30.777277
1859,30.717245
1860,30.6676
1861,30.675419
1862,30.734055
1863,30.588766
1864,30.831453
1865,30.702822
1866,30.857508
1867,30.570848
1868,30.78337
1869,30.511797
1870,30.568386
1871,30.523115
1872,30.921446
1873,30.9784
